invoice_id;branch;city;customer_type;gender;product_line;unit_price;quantity;tax_5_pct;total;date;purchase_hour;payment;cogs;gross_income;rating;customer_profile;customer_id;total_price;recency;frequency;monetary;r_score;f_score;m_score;rfm_score;rfm_score_label;rfm_combination;r_score_label;f_score_label;m_score_label;rfm_label
149-61-1929;A;Yangon;Normal;Male;Sports And Travel;64.19;10;32.095;673.995;2019-01-19;14;Credit Card;641.9;32.095;6.7;Yangon_Normal_Male;3;641.9;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
655-07-2265;A;Yangon;Normal;Male;Electronic Accessories;78.31;3;11.7465;246.6765;2019-03-05;16;E-Wallet;234.93;11.7465;5.4;Yangon_Normal_Male;3;234.93;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
589-02-8023;A;Yangon;Member;Male;Food And Beverages;83.77;2;8.377;175.917;2019-01-15;10;Credit Card;167.54;8.377;7.0;Yangon_Member_Male;4;167.54;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
420-04-7590;B;Mandalay;Normal;Male;Home And Lifestyle;99.7;3;14.955;314.055;2019-03-18;11;E-Wallet;299.1;14.955;4.7;Mandalay_Normal_Male;11;299.1;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
182-88-2763;B;Mandalay;Member;Male;Food And Beverages;79.91;3;11.9865;251.7165;2019-03-20;19;Credit Card;239.73;11.9865;5.0;Mandalay_Member_Male;7;239.73;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
188-55-0967;B;Mandalay;Member;Male;Health And Beauty;66.47;10;33.235;697.935;2019-01-15;15;Credit Card;664.7;33.235;5.0;Mandalay_Member_Male;7;664.7;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
610-46-4100;A;Yangon;Normal;Male;Health And Beauty;28.95;7;10.1325;212.7825;2019-03-03;20;Credit Card;202.65;10.1325;6.0;Yangon_Normal_Male;3;202.65;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
318-81-2368;C;Naypyitaw;Normal;Female;Electronic Accessories;46.2;1;2.31;48.51;2019-03-19;12;Cash;46.2;2.31;6.3;Naypyitaw_Normal_Female;2;46.2;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
364-33-8584;B;Mandalay;Member;Female;Food And Beverages;17.63;5;4.4075;92.5575;2019-03-08;15;Cash;88.15;4.4075;8.5;Mandalay_Member_Female;6;88.14999999999999;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
665-63-9737;B;Mandalay;Normal;Male;Fashion Accessories;52.42;3;7.863;165.123;2019-02-27;17;E-Wallet;157.26;7.863;7.5;Mandalay_Normal_Male;11;157.26;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
695-09-5146;B;Mandalay;Member;Female;Food And Beverages;98.79;3;14.8185;311.1885;2019-02-23;20;E-Wallet;296.37;14.8185;6.4;Mandalay_Member_Female;6;296.37;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
155-45-3814;C;Naypyitaw;Member;Female;Electronic Accessories;88.55;8;35.42;743.82;2019-03-19;15;E-Wallet;708.4;35.42;4.7;Naypyitaw_Member_Female;12;708.4;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
794-32-2436;B;Mandalay;Member;Male;Electronic Accessories;55.67;2;5.567;116.907;2019-03-27;15;E-Wallet;111.34;5.567;6.0;Mandalay_Member_Male;7;111.34;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
131-15-8856;C;Naypyitaw;Member;Female;Food And Beverages;72.52;8;29.008;609.168;2019-03-30;19;Credit Card;580.16;29.008;4.0;Naypyitaw_Member_Female;12;580.16;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
273-84-2164;C;Naypyitaw;Member;Male;Electronic Accessories;12.05;5;3.0125;63.2625;2019-02-16;15;E-Wallet;60.25;3.0125;5.5;Naypyitaw_Member_Male;10;60.25;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
706-36-6154;A;Yangon;Member;Male;Home And Lifestyle;19.36;9;8.712;182.952;2019-01-18;18;E-Wallet;174.24;8.712;8.7;Yangon_Member_Male;4;174.24;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
778-89-7974;C;Naypyitaw;Normal;Male;Health And Beauty;70.21;6;21.063;442.323;2019-03-30;14;Cash;421.26;21.063;7.4;Naypyitaw_Normal_Male;5;421.26;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
574-31-8277;B;Mandalay;Member;Male;Fashion Accessories;33.63;1;1.6815;35.3115;2019-03-20;19;Cash;33.63;1.6815;5.6;Mandalay_Member_Male;7;33.63;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
859-71-0933;C;Naypyitaw;Member;Female;Sports And Travel;15.49;2;1.549;32.529;2019-01-16;15;Cash;30.98;1.549;6.3;Naypyitaw_Member_Female;12;30.98;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
740-11-5257;C;Naypyitaw;Normal;Male;Electronic Accessories;24.74;10;12.37;259.77;2019-02-24;16;Cash;247.4;12.37;7.1;Naypyitaw_Normal_Male;5;247.39999999999998;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
369-82-2676;B;Mandalay;Normal;Male;Electronic Accessories;75.66;5;18.915;397.215;2019-01-15;18;E-Wallet;378.3;18.915;7.8;Mandalay_Normal_Male;11;378.29999999999995;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
563-47-4072;B;Mandalay;Normal;Female;Health And Beauty;55.81;6;16.743;351.603;2019-01-22;11;Cash;334.86;16.743;9.9;Mandalay_Normal_Female;9;334.86;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
742-04-5161;A;Yangon;Member;Male;Home And Lifestyle;72.78;10;36.39;764.19;2019-02-03;17;Cash;727.8;36.39;7.3;Yangon_Member_Male;4;727.8;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
149-15-7606;B;Mandalay;Member;Male;Sports And Travel;37.32;9;16.794;352.674;2019-03-06;15;E-Wallet;335.88;16.794;5.1;Mandalay_Member_Male;7;335.88;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
133-77-3154;B;Mandalay;Member;Male;Fashion Accessories;60.18;4;12.036;252.756;2019-02-16;18;Credit Card;240.72;12.036;9.4;Mandalay_Member_Male;7;240.72;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
169-52-4504;A;Yangon;Normal;Female;Electronic Accessories;15.69;3;2.3535;49.4235;2019-03-14;14;Credit Card;47.07;2.3535;5.8;Yangon_Normal_Female;8;47.07;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
250-81-7186;C;Naypyitaw;Normal;Female;Electronic Accessories;99.69;1;4.9845;104.6745;2019-02-27;10;Credit Card;99.69;4.9845;8.0;Naypyitaw_Normal_Female;2;99.69;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
562-12-5430;A;Yangon;Member;Female;Fashion Accessories;88.15;3;13.2225;277.6725;2019-01-18;10;E-Wallet;264.45;13.2225;7.9;Yangon_Member_Female;1;264.45000000000005;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
816-72-8853;A;Yangon;Member;Female;Sports And Travel;27.93;5;6.9825;146.6325;2019-01-29;15;Cash;139.65;6.9825;5.9;Yangon_Member_Female;1;139.65;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
491-38-3499;A;Yangon;Member;Male;Fashion Accessories;55.45;1;2.7725;58.2225;2019-02-26;17;Credit Card;55.45;2.7725;4.9;Yangon_Member_Male;4;55.45;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
322-02-2271;B;Mandalay;Normal;Female;Sports And Travel;42.97;3;6.4455;135.3555;2019-02-03;11;Cash;128.91;6.4455;9.3;Mandalay_Normal_Female;9;128.91;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
842-29-4695;C;Naypyitaw;Member;Male;Sports And Travel;17.14;7;5.999;125.979;2019-01-16;12;Credit Card;119.98;5.999;7.9;Naypyitaw_Member_Male;10;119.98;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
725-67-2480;B;Mandalay;Member;Female;Fashion Accessories;58.75;6;17.625;370.125;2019-03-24;18;Credit Card;352.5;17.625;5.9;Mandalay_Member_Female;6;352.5;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
641-51-2661;C;Naypyitaw;Member;Female;Food And Beverages;87.1;10;43.55;914.55;2019-02-12;14;Credit Card;871.0;43.55;9.9;Naypyitaw_Member_Female;12;871.0;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
714-02-3114;C;Naypyitaw;Normal;Female;Sports And Travel;98.8;2;9.88;207.48;2019-02-21;11;Cash;197.6;9.88;7.7;Naypyitaw_Normal_Female;2;197.6;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
518-17-2983;A;Yangon;Normal;Female;Fashion Accessories;48.63;4;9.726;204.246;2019-02-04;15;E-Wallet;194.52;9.726;7.6;Yangon_Normal_Female;8;194.52;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
779-42-2410;B;Mandalay;Member;Male;Food And Beverages;57.74;3;8.661;181.881;2019-02-20;13;E-Wallet;173.22;8.661;7.7;Mandalay_Member_Male;7;173.22;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
190-14-3147;B;Mandalay;Normal;Female;Health And Beauty;17.97;4;3.594;75.474;2019-02-23;20;E-Wallet;71.88;3.594;6.4;Mandalay_Normal_Female;9;71.88;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
408-66-6712;C;Naypyitaw;Member;Female;Health And Beauty;47.71;6;14.313;300.573;2019-02-16;14;E-Wallet;286.26;14.313;4.4;Naypyitaw_Member_Female;12;286.26;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
679-22-6530;B;Mandalay;Normal;Female;Sports And Travel;40.62;2;4.062;85.302;2019-01-17;10;Credit Card;81.24;4.062;4.1;Mandalay_Normal_Female;9;81.24;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
588-47-8641;A;Yangon;Member;Male;Fashion Accessories;56.04;10;28.02;588.42;2019-01-14;19;E-Wallet;560.4;28.02;4.4;Yangon_Member_Male;4;560.4;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
642-61-4706;B;Mandalay;Member;Male;Food And Beverages;93.4;2;9.34;196.14;2019-03-30;16;Cash;186.8;9.34;5.5;Mandalay_Member_Male;7;186.8;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
576-31-4774;B;Mandalay;Normal;Female;Health And Beauty;73.41;3;11.0115;231.2415;2019-03-02;13;E-Wallet;220.23;11.0115;4.0;Mandalay_Normal_Female;9;220.23;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
556-41-6224;C;Naypyitaw;Normal;Male;Health And Beauty;33.64;8;13.456;282.576;2019-02-15;17;Credit Card;269.12;13.456;9.3;Naypyitaw_Normal_Male;5;269.12;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
811-03-8790;A;Yangon;Normal;Female;Electronic Accessories;45.48;10;22.74;477.54;2019-03-01;10;Credit Card;454.8;22.74;4.8;Yangon_Normal_Female;8;454.79999999999995;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
242-11-3142;B;Mandalay;Member;Male;Fashion Accessories;83.77;2;8.377;175.917;2019-02-24;19;Cash;167.54;8.377;4.6;Mandalay_Member_Male;7;167.54;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
752-23-3760;B;Mandalay;Member;Female;Sports And Travel;64.08;7;22.428;470.988;2019-02-19;19;Credit Card;448.56;22.428;7.3;Mandalay_Member_Female;6;448.56;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
274-05-5470;A;Yangon;Member;Female;Food And Beverages;73.47;4;14.694;308.574;2019-02-23;18;Cash;293.88;14.694;6.0;Yangon_Member_Female;1;293.88;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
648-94-3045;C;Naypyitaw;Normal;Male;Health And Beauty;58.95;10;29.475;618.975;2019-02-07;14;E-Wallet;589.5;29.475;8.1;Naypyitaw_Normal_Male;5;589.5;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
130-67-4723;A;Yangon;Member;Male;Food And Beverages;48.5;6;14.55;305.55;2019-01-11;13;E-Wallet;291.0;14.55;9.4;Yangon_Member_Male;4;291.0;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
528-87-5606;B;Mandalay;Member;Female;Electronic Accessories;39.48;1;1.974;41.454;2019-02-12;19;Cash;39.48;1.974;6.5;Mandalay_Member_Female;6;39.48;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
320-85-2052;B;Mandalay;Normal;Female;Sports And Travel;34.81;1;1.7405;36.5505;2019-01-14;10;Credit Card;34.81;1.7405;7.0;Mandalay_Normal_Female;9;34.81;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
370-96-0655;C;Naypyitaw;Normal;Female;Fashion Accessories;49.32;6;14.796;310.716;2019-01-09;13;E-Wallet;295.92;14.796;7.1;Naypyitaw_Normal_Female;2;295.92;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
105-10-6182;A;Yangon;Member;Male;Fashion Accessories;21.48;2;2.148;45.108;2019-02-27;12;E-Wallet;42.96;2.148;6.6;Yangon_Member_Male;4;42.96;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
510-79-0415;B;Mandalay;Member;Female;Sports And Travel;23.08;6;6.924;145.404;2019-01-24;19;E-Wallet;138.48;6.924;4.9;Mandalay_Member_Female;6;138.48;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
241-96-5076;B;Mandalay;Member;Female;Home And Lifestyle;49.1;2;4.91;103.11;2019-01-08;12;Credit Card;98.2;4.91;6.4;Mandalay_Member_Female;6;98.2;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
767-97-4650;B;Mandalay;Member;Female;Sports And Travel;64.83;2;6.483;136.143;2019-01-08;11;Credit Card;129.66;6.483;8.0;Mandalay_Member_Female;6;129.66;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
648-83-1321;A;Yangon;Member;Male;Home And Lifestyle;63.56;10;31.78;667.38;2019-01-16;17;Cash;635.6;31.78;4.3;Yangon_Member_Male;4;635.6;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
173-57-2300;C;Naypyitaw;Member;Male;Sports And Travel;72.88;2;7.288;153.048;2019-03-13;12;Cash;145.76;7.288;6.1;Naypyitaw_Member_Male;10;145.76;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
305-03-2383;A;Yangon;Normal;Female;Food And Beverages;67.1;3;10.065;211.365;2019-02-15;10;Cash;201.3;10.065;7.5;Yangon_Normal_Female;8;201.29999999999998;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
394-55-6384;C;Naypyitaw;Member;Female;Sports And Travel;70.19;9;31.5855;663.2955;2019-01-25;13;Cash;631.71;31.5855;6.7;Naypyitaw_Member_Female;12;631.71;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
266-20-6657;C;Naypyitaw;Member;Male;Food And Beverages;55.04;7;19.264;404.544;2019-03-12;19;E-Wallet;385.28;19.264;5.2;Naypyitaw_Member_Male;10;385.28;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
689-05-1884;A;Yangon;Member;Male;Health And Beauty;48.63;10;24.315;510.615;2019-03-04;12;Cash;486.3;24.315;8.8;Yangon_Member_Male;4;486.3;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
196-01-2849;C;Naypyitaw;Member;Female;Fashion Accessories;73.38;7;25.683;539.343;2019-02-10;13;Cash;513.66;25.683;9.5;Naypyitaw_Member_Female;12;513.66;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
372-62-5264;C;Naypyitaw;Normal;Female;Food And Beverages;52.6;9;23.67;497.07;2019-01-16;14;Cash;473.4;23.67;7.6;Naypyitaw_Normal_Female;2;473.40000000000003;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
800-09-8606;A;Yangon;Member;Female;Home And Lifestyle;87.37;5;21.8425;458.6925;2019-01-29;19;Cash;436.85;21.8425;6.6;Yangon_Member_Female;1;436.85;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
182-52-7000;A;Yangon;Member;Female;Sports And Travel;27.04;4;5.408;113.568;2019-01-01;20;E-Wallet;108.16;5.408;6.9;Yangon_Member_Female;1;108.16;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
826-58-8051;B;Mandalay;Normal;Male;Home And Lifestyle;62.19;4;12.438;261.198;2019-01-06;19;E-Wallet;248.76;12.438;4.3;Mandalay_Normal_Male;11;248.76;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
868-06-0466;A;Yangon;Member;Male;Electronic Accessories;69.58;9;31.311;657.531;2019-02-19;19;Credit Card;626.22;31.311;7.8;Yangon_Member_Male;4;626.22;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
751-41-9720;C;Naypyitaw;Normal;Male;Home And Lifestyle;97.5;10;48.75;1023.75;2019-01-12;16;E-Wallet;975.0;48.75;8.0;Naypyitaw_Normal_Male;5;975.0;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
626-43-7888;C;Naypyitaw;Normal;Female;Fashion Accessories;60.41;8;24.164;507.444;2019-02-07;12;E-Wallet;483.28;24.164;9.6;Naypyitaw_Normal_Female;2;483.28;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
176-64-7711;B;Mandalay;Normal;Male;Food And Beverages;32.32;3;4.848;101.808;2019-03-27;19;Credit Card;96.96;4.848;4.3;Mandalay_Normal_Male;11;96.96000000000001;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
191-29-0321;B;Mandalay;Member;Female;Fashion Accessories;19.77;10;9.885;207.585;2019-02-27;18;Credit Card;197.7;9.885;5.0;Mandalay_Member_Female;6;197.7;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
729-06-2010;B;Mandalay;Member;Male;Health And Beauty;80.47;9;36.2115;760.4415;2019-01-06;11;Cash;724.23;36.2115;9.2;Mandalay_Member_Male;7;724.23;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
640-48-5028;B;Mandalay;Member;Female;Home And Lifestyle;88.39;9;39.7755;835.2855;2019-03-02;12;Cash;795.51;39.7755;6.3;Mandalay_Member_Female;6;795.51;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
186-79-9562;B;Mandalay;Normal;Male;Health And Beauty;71.77;7;25.1195;527.5095;2019-03-29;14;Cash;502.39;25.1195;8.9;Mandalay_Normal_Male;11;502.39;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
834-45-5519;B;Mandalay;Normal;Female;Electronic Accessories;43.0;4;8.6;180.6;2019-01-31;20;E-Wallet;172.0;8.6;7.6;Mandalay_Normal_Female;9;172.0;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
